Name,Categories,Address,City,State,Postcode,Phone,Fax,Latitude,Longitude,Employees,Established,ABN_Status,ABN,ABN_Name,Accuracy,ABN_2,ACN
Chinchilla Early Childhood Centre,Child Care Centres,16 Villiers St,Chinchilla,QLD,4413,(07) 4668 9521,,-26.742954,150.628573,,,,,,,,
Childrens Educational Care Centre,Child Care Centres,529 Glynburn Rd,Hazelwood Park,SA,5066,(08) 8364 5466,,-34.938884,138.659808,,,,,,,,
Childrens Choice Early Learning Centre,Child Care Centres,1 Thornton St,Raceview,QLD,4305,(07) 3812 3147,,-27.629069,152.779532,,,,,,,,
Children @ Bay Terrace,Child Care Centres,,,,,(07) 3396 3831,,,,,,,,,,,
Childers Outside School Hours Care,Child Care Centres,Mungomery St,Childers,QLD,4660,(07) 4130 4669,,-25.231171,152.279526,,,,,,,,
Childcare Patterson Lakes,Child Care Centres,106 McLeod Rd,Carrum,VIC,3197,(03) 9773 3100,,-38.072655,145.133867,,,,,,,,
Childcare Association Of W A,Child Care Centres,,,,,1300 062 645,,,,,,,,,,,
Child Development Service,Child Care Centres,381 Sheridan St,Cairns North,QLD,4870,(07) 4226 4323,,-16.902102,145.756169,,,,,,,,
Child Day Care Centre Paraburdoo,Child Care Centres,282 Ashburton Ave,Paraburdoo,WA,6754,(08) 9189 5243,,-23.200807,117.669803,,,,,,,,
Child Care Services Aust.,Child Care Centres,Level 1 267 Salisbury Hwy,Salisbury Downs,SA,5108,0411 533 706,,-34.77602,138.62874,,,,,,,,
Child Care Courses Adelaide,Child Care Centres,"U 1, 3/19 Market Street",Adelaide,SA,5000,(08) 7123 3461,,-34.930956,138.597465,,,,,,,,
Child Care Connections,Child Care Centres,671 Main Rd,Berriedale,TAS,7011,(03) 6214 4588,,-42.810653,147.255148,,,,,,,,
Child Care Connections,Child Care Centres,374 Main Rd,Glenorchy,TAS,7010,(03) 6216 6338,,-42.83392,147.27483,,,,,,,,
Child Care Connections,Child Care Centres,6 Gavitt St,Glenorchy,TAS,7010,(03) 6216 6460,,-42.834465,147.279195,,,,,,,,
Child Care Connections,Child Care Centres,109 Hopkins St,Moonah,TAS,7009,(03) 6214 7611,,-42.845178,147.299483,Nov-20,,,,,,19 753 252 493,
Cherubs Child Care - Banora Waters,Child Care Centres,Cnr Leisure and Greenway Drvs,Banora Point,QLD,2486,(07) 5524 8166,,-28.212431,153.534122,,,,,,,,
Cherry Court Early Learning Centre,Child Care Centres,10 Cherry Ct,Morley,WA,6062,(08) 9279 1173,,-31.89495,115.920779,,,,,,,,
Cherry Blossoms Childcare,Child Care Centres,Branyan St,Bundaberg,QLD,4670,0423 302 769,,-24.872876,152.341395,,,,,,,,
Cheeky Cherubs bibs for kids,Child Care Centres,115 Mulyan St,Como,NSW,2226,0407 928 691,,-34.008001,151.062484,,,,,,,,
Chatterbox Child Development & Care Centres,Child Care Centres,11 Rokeby Tce,Taringa,QLD,4068,(07) 3719 5544,,-27.492478,152.977169,,,,,,,88 009 875 145,
Chatterbox Child Development & Care Centres,Child Care Centres,51 Landis St,McDowall,QLD,4053,(07) 3353 3536,,-27.383926,152.988307,,,,,,,,
Chatterbox Child Development & Care Centres,Child Care Centres,2 Narrabeen Rd,Albany Creek,QLD,4035,(07) 3325 5143,,-27.357261,152.963399,,,,,,,88 009 875 145,
Chatterbox Child Development & Care Centres,Child Care Centres,24 Riordan St,Aspley,QLD,4034,(07) 3263 3443,,-27.36683,153.01651,,,,,,,,
Chatterbox Child Care & Development Care Centres,Child Care Centres,93 Zahel St,Carina,QLD,4152,(07) 3398 7712,,-27.493683,153.100921,,,,,,,,
Charters Towers Childcare Centre Pty Ltd,Child Care Centres,Charters Towers/ 17-19 Gordon St,Richmond Hill,QLD,4820,(07) 4787 3225,,-20.061545,146.261206,,,,,,,,
Charter Towers Childcare centre,Child Care Centres,17 Gordon St,Richmond Hill,QLD,4820,(07) 4787 3968,,-20.061545,146.261206,,,,,,,,
Charnwood Outdoor Centre,Child Care Centres,1450 Lima East Rd,Lima East,VIC,3673,(03) 5768 2228,,-36.853537,145.93898,,,,,,,,
Charlie Brown's Child Care Centre,Child Care Centres,1305 High St,Wantirna South,VIC,3152,(03) 9887 1907,,-37.876434,145.221421,,,,,,,,
Chapel Hill Montessori Childrens House,Child Care Centres,5 Cedarleigh Rd,Kenmore,QLD,4069,(07) 3878 9235,,-27.50705,152.946888,,,,,,,86 010 125 470,
Chancery Lane Montessori Pre-School,Child Care Centres,21 Chancery Lane,Adelaide,SA,5000,(08) 8223 7323,,-34.929292,138.603431,,,,,,,,
Challenge Childrens Centre Mt Claremont,Child Care Centres,Stephenson Ave,Mt Claremont,WA,6010,(08) 9387 6610,,-31.952704,115.782833,,,,,,,,
Centre For Early Education,Child Care Centres,201 Forest St,Wendouree,VIC,3355,(03) 5338 0896,,-37.537813,143.830242,,,,,,,,
Centre For Congnitive Neuroscience Ltd,Child Care Centres,60 Duke Rd,Doonan,QLD,4562,(07) 5471 0889,,-26.453851,153.0044,,,,,,,,
Central Park Child Care Centre,Child Care Centres,116 Burke Rd,Malvern East,VIC,3145,(03) 9885 7138,,-37.86644,145.050407,,,,,,,,
Centenary Family Day Care Scheme,Child Care Centres,15- 17 Intrepid St,Jamboree Heights,QLD,4074,(07) 3279 0117,,-27.559547,152.936293,,,,,,,,
Centacare Childcare Services,Child Care Centres,Lot 10/ Wide Bay Dr,Pialba,QLD,4655,(07) 4194 1246,,-25.285979,152.804289,,,,,,,,
Centacare Childcare Services,Child Care Centres,16 Leslie St,Nundah,QLD,4012,(07) 3256 6216,,-27.402939,153.056835,,,,,,,,
Ceduna Child Care Centre,Child Care Centres,1 Merghiny Dr,Ceduna,SA,5690,(08) 8625 2863,,-32.123743,133.67619,,,,,,,,
Cedars Montessori Preschools,Child Care Centres,52 Oxford Tce,Unley,SA,5061,(08) 8373 4599,,-34.950115,138.608605,,,,,,,,
Cedars Montessori Pre School,Child Care Centres,,,,,(08) 8373 4599,,,,,,,,,,,
CCR Brisbane Centre,Child Care Centres,Nudgee Rd,Northgate,QLD,4013,(07) 3266 1220,,-27.394301,153.07753,,,,,,,,
Cavendish Pre-School Play Centre Inc,Child Care Centres,5 Barker St,Cavendish,VIC,3314,(03) 5574 2208,,-37.530487,142.039135,,,,,,,,
Caulfield Childrens Centre,Child Care Centres,6 Lirrewa Gr,Caulfield,VIC,3162,(03) 9524 3294,,-37.881211,145.02257,,,,,,,,
Catholic Women's League Comm Chn Ctr,Child Care Centres,178 East Tce,Adelaide,SA,5000,(08) 8223 5469,,-34.929768,138.615732,,,,,,,,
Catholic Care Tasmania,Child Care Centres,85 Best St,Devonport,TAS,7310,(03) 6423 6100,,-41.177548,146.351852,,,,,,,,
Caterpillar House Coffs Harbour Occasional Child Care Centre,Child Care Centres,205 Harbour Dr,Coffs Harbour,NSW,2450,(02) 6651 2377,,-30.299656,153.119545,,,,,,,,
Casey Childcare & Kindergarden,Child Care Centres,270 Narre Warren Cranbourne Rd,Cranbourne East,VIC,3977,(03) 5996 9066,,-38.095352,145.294159,,,,,,,,
Carrington Child Care Centre,Child Care Centres,70 Carrington St,Palmyra,WA,6157,(08) 9339 7691,,-32.046094,115.779871,,1986,,,,,,
Carousel Childrens Centre,Child Care Centres,12 Deep Creek Rd,Wynyard,TAS,7325,0428 594 519,,-40.994914,145.71265,,,,,,,,
Carnegie Children's Centre,Child Care Centres,17 Truganini Rd,Carnegie,VIC,3163,(03) 9572 5128,,-37.887795,145.055146,,,,,,,,
Carman Court Kindergarten & Long Day Care,Child Care Centres,89 Springbank Rd,Clapham,SA,5062,(08) 8374 2800,,-34.989822,138.603435,,,,,,,,
Carers Link Yorke Peninsula,Child Care Centres,3/ 21 Frances Tce,Kadina,SA,5554,(08) 8821 2444,,-33.9645,137.714073,,,,,,,,
Cardwell Early Learning,Child Care Centres,1 Clitheroe St,Cardwell,QLD,4849,(07) 4066 2411,,-18.269349,146.031017,,,,,,,,
Captain Teddy's Kindy & Early Education Centre,Child Care Centres,1121 Riverway Dr,Rasmussen,QLD,4815,(07) 4789 1511,,-19.353563,146.731752,,,,,,,,
Capel Child Care Centre,Child Care Centres,,,,,(08) 9727 1120,,,,,,,,,,,
Capel Child Care,Child Care Centres,4 Forest Rd,Capel,WA,6271,(08) 9727 1120,,-33.557349,115.56362,,,,,,,,
Capalaba Kids Early Learning Centre,Child Care Centres,155 Mount Cotton Rd,Capalaba,QLD,4157,(07) 3390 1011,,-27.535644,153.189039,,,,,,,,
Capalaba Child Care & Early Education Centre,Child Care Centres,39 Holland Crst,Capalaba,QLD,4157,(07) 3823 1145,,-27.529734,153.191399,,,,,,,,
Canungra Park Child Care,Child Care Centres,24 Appel St,Canungra,QLD,4275,(07) 5543 5635,,-28.019142,153.165784,,,,,,,,
Canungra Child Care & Preschool,Child Care Centres,22-24 Appel St,Canungra,QLD,4275,(07) 5543 5635,,-28.019142,153.165784,,,,,,,,
Cannonvale Kidz Early Learning Centre,Child Care Centres,58 Galbraith Park Dr,Cannonvale,QLD,4802,(07) 4948 3611,,-20.291184,148.668323,,,,,,,,
Canning Vale Child Care Centre,Child Care Centres,Unit 11 / 96 Waratah Blv,Canning Vale,WA,6155,(08) 9455 7836,,-32.0739,115.91275,,,,,,,,
Campbelltown PS OSHC/Vac,Child Care Centres,11 Ind St,Paradise,SA,5075,(08) 8365 7348,,-34.874445,138.671729,,,,,,,,
Campbelltown Comm Children's Centre,Child Care Centres,12 Robson Rd,Hectorville,SA,5073,(08) 8336 2100,,-34.890083,138.666662,,,,,,,,
Campbelltown Children's Centre Inc.,Child Care Centres,163A Montacute Rd,Newton,SA,5074,(08) 8336 2100,,-34.888025,138.677232,,,,,,,,
Campbell Town Early Learning Centre,Child Care Centres,2 Hamilton St,Campbell Town,TAS,7210,(03) 6381 1131,,-41.926773,147.490545,,,,,,,,
Campbell Primary Before & After School Care,Child Care Centres,Chauvel St,Campbell,ACT,2612,(02) 6247 1287,,-35.290538,149.154653,,,,,,,,
Camelot Childcare Centre,Child Care Centres,Level 3 173 Lennox St,Richmond,VIC,3121,(03) 9426 6061,,-37.81687,144.995094,,,,,,,,
Camelot Child Care Centre,Child Care Centres,228 Logandale Blv,Loganholme,QLD,4129,(07) 3287 7100,,-27.67357385,153.2120984,,,,,,,,
Camden Occasional Care Centre,Child Care Centres,7 Carlisle St,Camden Park,SA,5038,(08) 8294 8044,,-34.971385,138.539042,,,,,,,,
Cambridge Road Play & Learn Centre,Child Care Centres,157 Cambridge Rd,Warrane,TAS,7018,(03) 6244 6988,(03) 6244 5266,-42.864007,147.377389,1-Oct,2005,,,,,,
Cambrian Way Preschool,Child Care Centres,Cambrian Way,Melton West,VIC,3337,(03) 9743 8212,,-37.677075,144.555396,,,,,,,,
Camberwell Little Learners,Child Care Centres,675 Burke Rd,Camberwell,VIC,3124,(03) 9804 0607,(03) 9804 0514,-37.83364,145.05589,,,,,,,,
Camberwell Kindergarden & Childcare Centre,Child Care Centres,,,,,(03) 9882 8848,,,,,,,,,,,
Cambell Town Early Learning Centre,Child Care Centres,2 Hamilton St,Campbell Town,TAS,7210,(03) 6381 1131,,-41.926773,147.490545,Nov-20,1975,,,,,97 657 433 721,
Calwell Child Care Centre,Child Care Centres,Were St,Calwell,ACT,2905,(02) 6291 4396,,-35.43688,149.117093,,,,,,,,
Cairnlea Kindy & Childcare Centre,Child Care Centres,Carmody Drv Cnr Wattle Grove Rd,Cairnlea,VIC,3023,(03) 9363 6665,,-37.75897781,144.7885661,,,,,,,,
Cafe Enfield Children's Centre,Child Care Centres,Pateela St,Enfield,SA,5085,(08) 8342 3329,,-34.866805,138.60383,,,,,,,,
Caboolture West Children's Centre,Child Care Centres,101 Lynfield Dr,Caboolture,QLD,4510,(07) 5495 6133,,-27.076274,152.932797,,,,,,,,
C&K Southport Community Childcare Centre,Child Care Centres,34 Railway St,Southport,QLD,4215,(07) 5532 4916,,-27.96341,153.40992,,,,,,,,
C&K QUT Carseldine Community Childcare,Child Care Centres,532 - Gate 1 Carseldine Campus Beams Rd,Carseldine,QLD,4034,(07) 3863 0874,,-27.34923625,153.0259223,,,,,,,,
C&K Coen Kindergarten and Limited Hours Care,Child Care Centres,Peninsula Development Rd,Coen,QLD,4871,(07) 4060 1160,,-13.9453997,143.2011395,,,,,,,,
Butterflies Early Education,Child Care Centres,31 Littleton St,Falcon,WA,6210,(08) 9534 4064,,-32.571828,115.672781,,,,,,,,
Buttercups Childcare & Kindergarten,Child Care Centres,156 Aberdeen St,Northbridge,WA,6003,(08) 9227 9307,,-31.944797,115.855803,,,,,,,,
Bute Rural Child Care Service,Child Care Centres,Third St,Bute,SA,5560,(08) 8826 2230,,-33.864805,138.005601,,,,,,,,
Busy Learners Early Education Centre,Child Care Centres,41 Yulan St,Inala,QLD,4077,(07) 3278 7033,,-27.580467,152.971609,,,,,,,,
Busy Bodies Pre School,Child Care Centres,,,,,0432 230 185,,,,,,,,,,,
Busy B Early Learning Child Centre,Child Care Centres,19 Southerden St,Torquay,QLD,4655,(07) 4125 4355,,-25.293156,152.875153,,,,,,,,
BushKidz Daycare No 2,Child Care Centres,19 Eleazar Dr,Blacksoil,QLD,4306,(07) 3201 4533,,-27.575186,152.708531,,,,,,,,
BushKidz Daycare Brassall,Child Care Centres,68 Hunter St,Brassall,QLD,4305,(07) 3813 0975,,-27.597194,152.746733,,,,,,,,
Burton Road Child Care & Early Learning Centre,Child Care Centres,144 Burton Rd,Paralowie,SA,5108,(08) 8285 1480,,-34.757627,138.611778,,,,,,,,
Burton PS OSHC/Vac,Child Care Centres,49 Kensington Way,Burton,SA,5110,(08) 8280 9763,,-34.741255,138.599001,,,,,,,,
Burra Community Activity Centre,Child Care Centres,Moorehead St,Burra,SA,5417,(08) 8892 2730,,-33.672024,138.925976,,,,,,,,
Burpengary Pre Prep & Creche,Child Care Centres,6 David St,Burpengary,QLD,4505,(07) 3888 5566,,-27.15599,152.96784,,,,,,,,
Burpengary Babyland,Child Care Centres,3 Joyce St,Burpengary,QLD,4505,(07) 3888 5511,,-27.15536,152.97106,,,,,,,,
Burnside PS OSHC/Vac,Child Care Centres,11 High St,Burnside,SA,5066,(08) 8332 3918,,-34.935457,138.661235,,,,,,,,
Burnie Child And Family Centre,Child Care Centres,36 Thorne St,Acton,TAS,7320,(03) 6430 4222,,-41.073087,145.894669,,,,,,,,
Burdekin Early Learning Centre,Child Care Centres,2- 12 Melbourne St,Ayr,QLD,4807,(07) 4783 5552,,-19.572995,147.417199,,,,,,,,
Bunyarra Childrens Centre,Child Care Centres,27 Halley St,Chisholm,ACT,2905,(02) 6292 3624,,-35.413263,149.129619,,,,,,,78 586 702 416,
Bungawitta Child Care Centre,Child Care Centres,15 Woodland Gr,Newnham,TAS,7248,(03) 6326 3993,,-41.387763,147.126047,,1986,,,,,,
Bundaberg Christian College Early Learning Centre,Child Care Centres,230 Ashfield Rd,Bundaberg,QLD,4670,(07) 4132 5870,,-24.868414,152.406014,,1996,,,,,36 066 982 974,066 982 974
Bundaberg Christian College Early Learning Centre,Child Care Centres,230 Ashfield Rd,Bundaberg,QLD,4670,(07) 4132 5870,,-24.858569,152.403889,,,,,,,,
Bulleen Rhythm & Rhyme,Child Care Centres,60 Manningham Rd,Bulleen,VIC,3105,(03) 9850 2791,,-37.766178,145.088283,,,,,,,,
Bulding Blocks Early Childhood Learning,Child Care Centres,Unit 2/ 140 Bourke Rd,Alexandria,NSW,2015,(02) 9669 6262,,-33.91471,151.19149,,,,,,,,
Building Blocks Early Education Centre,Child Care Centres,15 High St,Forest Lake,QLD,4078,(07) 3879 7700,,-27.625132,152.971664,,,,,,,,
Buddhist Centre - GCDR,Child Care Centres,106 Bonogin Rd,Mudgeeraba,QLD,4213,(07) 5522 8788,,-28.111274,153.367195,,,,,,,,
Bubble 'N' Squeak -Smithfield Plains,Child Care Centres,339 Payneham Rd,Marden,SA,5070,(08) 8254 8520,,-34.897146,138.638299,,,,,,,,
Bubble 'N' Squeak - Golden Grove,Child Care Centres,339 Payneham Rd,Marden,SA,5070,(08) 8289 1033,,-34.897146,138.638299,,,,,,,,
Bubble 'N' Squeak - Aldinga Beach,Child Care Centres,339 Payneham Rd,Marden,SA,5070,(08) 8556 5833,,-34.897146,138.638299,,,,,,,,
Brunswick Turkish Community Child Care Co-Op,Child Care Centres,77 Tinning St,Brunswick,VIC,3056,(03) 9386 5389,,-37.759344,144.958521,,,,,,,,
Browns Plains Kids Early Learning Centre,Child Care Centres,39 Furzer St,Browns Plains,QLD,4118,(07) 3809 2724,,-27.657971,153.057517,,,,,,,,
Brookside Family & Childrens Services,Child Care Centres,Federation Way,Caroline Springs,VIC,3023,(03) 9361 2595,,-37.746528,144.735962,,,,,,,,
Brookside Child Care Centre,Child Care Centres,180 Osborne Rd,Mitchelton,QLD,4053,(07) 3355 5455,,-27.40588,152.977828,,,,,,,,
Brompton PS OSHC/Vac,Child Care Centres,0 Napier St,Renown Park,SA,5008,(08) 8340 4486,,-34.8944,138.581849,,,,,,,,
Brompton Childrens Centre Inc.,Child Care Centres,1 Wattle St,Brompton,SA,5007,(08) 8346 6507,,-34.895272,138.579319,21-50,,,,,,,
Broadview Childcare Centre,Child Care Centres,"127 The Broadview, Landsdale Shopping Complex,",Landsdale,WA,6065,(08) 9302 3361,,-31.80782,115.86373,,,,,,,,
Brisbane North Family Day Care,Child Care Centres,19 Halsmere St,Geebung,QLD,4034,(07) 3350 1972,,-27.37673,153.037641,,,,,,,,
Brine St Child Care Centre,Child Care Centres,33 Brine St,Oakleigh,VIC,3166,(03) 9579 0903,,-37.907592,145.076791,,,,,,,,
Brighton Rd Child Care,Child Care Centres,Brighton Rd,Brighton,QLD,4017,(07) 3269 1937,,-27.315255,153.065968,,,,,,,,
Brighton PS OSHC/Vac,Child Care Centres,440 Brighton Rd,Brighton,SA,5048,(08) 8377 2655,,-35.016646,138.523092,,,,,,,,
Brighton Play Centre/Playgroup,Child Care Centres,1 Eucalypt Crst,Brighton,TAS,7030,(03) 6268 1851,,-42.6938,147.2547,,,,,,,,
Brighton East Childcare & Early Learning,Child Care Centres,309 - 311 Nepean Hwy,Brighton East,VIC,3187,(03) 9596 0707,,-37.90116,145.00733,,,,,,,,
Brighton Childcare & Kindergarten,Child Care Centres,247 New St,Brighton,VIC,3186,(03) 9592 1373,,-37.91078,144.99151,,,,,,,,
Brighton Beach Early Learning Centre,Child Care Centres,14 Marchwood Blv,Butler,WA,6036,(08) 9562 5174,,-31.650919,115.698642,,,,,,,,
Brighton Beach Early Learning Centre,Child Care Centres,"14 Marchwood Boulevarde, Brighton Beach,",Butler,WA,6036,(08) 9249 9322,,-31.65092,115.69864,,,,,,,,
Brighter Futures Norther Sydney Coral Tree School,Child Care Centres,Badajoz Rd,North Ryde,NSW,2113,(02) 9814 5100,,-33.795876,151.125243,,,,,,,,
Bright Steps Educational Child Care & Kindergarten,Child Care Centres,37 Misten Ave,Altona North,VIC,3025,(03) 9314 8814,,-37.828068,144.839837,,,,,,,,
Bright Steps Educational Child Care & Kindergarten,Child Care Centres,82-84 Blackshaws Rd,South Kingsville,VIC,3015,(03) 9391 7555,,-37.833617,144.876208,,,,,,,,
Bright Kids Early Learning Centre,Child Care Centres,81 Nerang Connection Rd,Nerang,QLD,4211,(07) 5596 4044,,-27.987748,153.336515,,,,,,,,
Bright Futures Child Aid & Development Fund,Child Care Centres,1 Collingrove Ave,Broadview,SA,5083,(08) 8342 4426,,-34.880815,138.610971,,,,,,,,
Bright Future Child Care,Child Care Centres,55 Power St,Doonside,NSW,2767,(02) 8678 4817,,-33.755797,150.870337,,1993,,,,,,
Bright Beginnings Child Edu-Care Centre,Child Care Centres,,STRATHPINE,QLD,4500,,(07) 3359 2754,-27.3187624,152.9358805,,1993,,,,,,
Bright Beginnings Child Edu-Care Centre,Child Care Centres,,ALBANY CREEK,QLD,4035,,(07) 3359 2754,-27.344694,152.9658672,,1993,,,,,,
Bright Beginnings Child Edu-Care Centre,Child Care Centres,687 Hamilton Rd,Chermside West,QLD,4032,(07) 3350 4300,,-27.383245,153.014806,,1993,,,,,,
Bright Beginnings Child Edu-Care Centre,Child Care Centres,,KEDRON,QLD,4031,,(07) 3359 2754,-27.4069227,153.0326193,,1993,,,,,,
Bridie Knight Child Centre,Child Care Centres,Melville St,Numurkah,VIC,3636,(03) 5862 3155,,-36.109876,145.442303,,,,,,,,
Bridge The Gap Child Care,Child Care Centres,221 - 223 Bridge St,North Toowoomba,QLD,4350,(07) 4632 0920,,-27.55006,151.9466,,,,,,,,
Briar Hill Child Care,Child Care Centres,9 Campbell Rd,Briar Hill,VIC,3088,(03) 9435 3174,,-37.70665,145.118671,,,,,,,,
Braeview Schools Out Of School Hours Care,Child Care Centres,Montana Dr,Happy Valley,SA,5159,(08) 8387 5063,,-35.080402,138.553371,,,,,,,,
Braeview PS OSHC/Vac,Child Care Centres,1A Montana Dr,Happy Valley,SA,5159,(08) 8387 5063,,-35.081729,138.553163,,,,,,,,
Bracken Ridge Child Care & Education Centre,Child Care Centres,174 Norris Rd,Bracken Ridge,QLD,4017,(07) 3261 3825,,-27.32409,153.02689,,,,,,,,
Box Hill TAFE Early Learning Centre,Child Care Centres,103 Victoria Crst,Mont Albert,VIC,3127,(03) 9890 0024,,-37.81306,145.11292,,,,,,,,
Bowen & District Child Care Association,Child Care Centres,65 Williams St,Bowen,QLD,4805,(07) 4786 3400,,-20.01639,148.242362,,,,,,,,
Boronia Child Care Centre,Child Care Centres,Griffith University Recreation Rd,Nathan,QLD,4111,(07) 3735 5353,,-27.558066,153.052686,,,,,,,,
Bornhoffen PCYC Leadership Development Centre,Child Care Centres,3510 Nerang Murwillumbah Rd,Natural Bridge,QLD,4211,(07) 5533 6154,,-28.249104,153.224302,,,,,,,,
Bordertown Out of School Hours Care,Child Care Centres,South Tce,Bordertown,SA,5268,0419 828 808,,-36.312621,140.769672,,,,,,,,
Bop Bop Karrong,Child Care Centres,2D Geelong Rd,Barwon Heads,VIC,3227,(03) 5272 5999,,-38.273817,144.490308,,,,,,,,
Boondall Early Learning Centre,Child Care Centres,2345 Sandgate Rd,Boondall,QLD,4034,(07) 3865 3323,,-27.348391,153.060536,,,,,,,,
Booleroo Centre & Districts Children's Services,Child Care Centres,North Tce,Booleroo Centre,SA,5482,(08) 8667 2055,,-33.028358,138.268888,,,,,,,,
Bonny Babes Child Care Centre,Child Care Centres,16 Yuan St,Coomera,QLD,4209,(07) 5519 9722,,-27.87213,153.31785,,,,,,,,
Bomaderry Community Centre,Child Care Centres,19 Birriley St,Bomaderry,NSW,2541,(02) 4421 7233,,-34.850407,150.607965,,,,,,,,
Blyth St Early Learning Centre,Child Care Centres,62 Blyth St,Brunswick,VIC,3056,(03) 9387 1111,,-37.76647,144.96771,,,,,,,,
Blue Mountains Family Day Care,Child Care Centres,,,,,(02) 4782 2004,,,,,1980,,,,,52 699 520 223,
Blue Gum Early Learning & Child Care Centre.,Child Care Centres,33 Moolyeen Rd,Brentwood,WA,6153,(08) 9364 6517,,-32.040628,115.848081,,,,,,,,
Blossom Vale Child Care Centre,Child Care Centres,1 Aldersey St,McLaren Vale,SA,5171,(08) 8323 9992,,-35.220235,138.544164,,,,,,,,
