Category,Name,Address,Suburb,State,Postcode,CombinedAddress,Latitude,Longitude,Fax,Email,Website,Staff,Established,ABN,ABN_Status,ABN_Type,ABN_Accuracy
Religious Organisations,Southland Harvest Fellowship,Sandor's Motor Inn / 179 Deakin Ave,Mildura,VIC,3500,Sandor's Motor Inn / 179 Deakin Ave.Mildura.VIC.3500,-34.1900583,142.1557745,,,,,,41 970 147 426,Active,Entity Name,99% ABN Accuracy
Religious Organisations,Spiritualist Church & Psychic Research,,Moonah,TAS,7009,.Moonah.TAS.7009,-42.8462562,147.2945822,,,,,,,,,
Religious Organisations,St Anthonys Coptic Orthodox Monastery,,Heathcote,VIC,3523,.Heathcote.VIC.3523,-36.9147151,144.7006992,,,,,,,,,
Religious Organisations,St Columbans Mission Priests Residence,69 Woodland St,Essendon North,VIC,3041,69 Woodland St.Essendon North.VIC.3041,-37.7432131,144.9227742,,,,,,,,,
Religious Organisations,St Joseph's Times Of Mass & Reconciliation,Cnr Macquarrie & Harrington Strs,Hobart,TAS,7000,Cnr Macquarrie & Harrington Strs.Hobart.TAS.7000,-42.8855987,147.3264888,,,,,,,,,
Religious Organisations,St Marys House Of Welcome,165 Brunswick St,Fitzroy,VIC,3065,165 Brunswick St.Fitzroy.VIC.3065,-37.802578,144.9775239,,,,,,54 050 278 754,Active,Entity Name,99% ABN Accuracy
Religious Organisations,St Matthew's Prahran,157A High St,Prahran,VIC,3181,157A High St.Prahran.VIC.3181,-37.8513966,144.9927499,,info@stmatts.com.au,Visit Our Website,,,,,,
Religious Organisations,St Vincent De Paul Society Family Centre,7 Doswell Tce,Kadina,SA,5554,7 Doswell Tce.Kadina.SA.5554,-33.9611079,137.7120903,,,,,,,,,
Religious Organisations,Subud Spiritual Association,222 Shepperton Rd,East Victoria Park,WA,6101,222 Shepperton Rd.East Victoria Park.WA.6101,-31.9828523,115.9068616,,,,,,,,,
Religious Organisations,Sukyo Mahikari Adelaide,,Adelaide,SA,5000,.Adelaide.SA.5000,-34.9328294,138.6038129,,,,,,,,,
Religious Organisations,Sukyo Mahikari Hobart,3rd Floor Biggins Block 67 Letitia St,North Hobart,TAS,7000,3rd Floor Biggins Block 67 Letitia St.North Hobart.TAS.7000,-42.8683951,147.31992,,,,,,,,,
Religious Organisations,Sukyo Mahikari Melbourne,19 Garden Rd,Camberwell,VIC,3124,19 Garden Rd.Camberwell.VIC.3124,-37.843591,145.0917686,,,,,,,,,
Religious Organisations,Swan Hill Presbyterian Church,325 Campbell St,Swan Hill,VIC,3585,325 Campbell St.Swan Hill.VIC.3585,-35.3433672,143.5610484,,pastormiles5@gmail.com,,,,89 161 075 037,Active,Entity Name,99% ABN Accuracy
Religious Organisations,Tashs Tarot Reading,,Cobram,VIC,3644,.Cobram.VIC.3644,-35.919227,145.6395916,,tashstarot@hotmail.com,http://tashstarotcards.webs.com,,,,,,
Religious Organisations,Temple Society Australia,152 Tucker Rd,Bentleigh,VIC,3204,152 Tucker Rd.Bentleigh.VIC.3204,-37.9196492,145.0516416,,,,,,98 780 927 092,Active,Entity Name,99% ABN Accuracy
Religious Organisations,The Emissaries (S.A.) Inc,Riverdell Clifford Rd,Hillier,SA,5116,Riverdell Clifford Rd.Hillier.SA.5116,-34.6156311,138.7158813,,,,,,83 652 750 227,Active,Entity Name,99% ABN Accuracy
Religious Organisations,The Gideons International Australia,44 Clifton St,Blair Athol,SA,5084,44 Clifton St.Blair Athol.SA.5084,-34.865276,138.5981583,,,,,,,,,
Religious Organisations,The Potter's House Christian Church - Maylands,181 Guildford Rd,Maylands,WA,6051,181 Guildford Rd.Maylands.WA.6051,-31.9302925,115.8929083,,admin@pottershousemaylands.com,http://www.pottershousemaylands.com,,,,,,
Religious Organisations,The Potters House Christian Church Thomastown,1 Austarc Ave,Thomastown,VIC,3074,1 Austarc Ave.Thomastown.VIC.3074,-37.6866912,145.0100351,,ttownphcf@hotmail.com,http://www.pottershousethomastown.com,,,,,,
Religious Organisations,The Salvation Army Crossroads West,333 William St,Perth,WA,6000,333 William St.Perth.WA.6000,-31.9456792,115.8611412,,,,,,,,,
Religious Organisations,The Wellspring Centre Incorporated,Unit 63 10 Y St,Ashburton,VIC,3147,Unit 63 10 Y St.Ashburton.VIC.3147,-37.8619911,145.0791706,,info@wellspringcentre.org.au,http://www.wellspringcentre.org.au,,,,,,
Religious Organisations,Theosophical Fellowship Ltd The,523 Centre Rd,Bentleigh,VIC,3204,523 Centre Rd.Bentleigh.VIC.3204,-37.919127,145.0462799,,,,,,,,,
Religious Organisations,Trinity St. Nicholas Russian Greek-Catholic Church,72 Hotham St,St Kilda East,VIC,3183,72 Hotham St.St Kilda East.VIC.3183,-37.8662615,145.0002991,,vexillaregis@hotmail.com,http://www.stnich.org,,,,,,
Religious Organisations,Unitarian Community of Victoria,,Melbourne,VIC,3000,.Melbourne.VIC.3000,-37.8152065,144.963937,,,,,,,,,
Religious Organisations,Uniting Church in Australia Ferntree Gully,6 The Avenue,Ferntree Gully,VIC,3156,6 The Avenue.Ferntree Gully.VIC.3156,-37.8827117,145.2935723,,ftg.uca@gmail.com,http://ferntreegullyuca.wordpress.com/,,,,,,
Religious Organisations,Wangaratta Community Church,4-6 Docker St,Wangaratta,VIC,3677,4-6 Docker St.Wangaratta.VIC.3677,-36.3547792,146.3227676,,korot4@bigpond.com,https://www.facebook.com/pages/Wangaratta-Community-Church/258961842094,,,99 081 936 629,Cancelled,Trading Name,99% ABN Accuracy
Religious Organisations,Waverley Christian Fellowship,1248 High Street Rd,Wantirna South,VIC,3152,1248 High Street Rd.Wantirna South.VIC.3152,-37.8801772,145.21484,,,,,,89 277 942 075,Active,Entity Name (Historic),99% ABN Accuracy
Religious Organisations,Weightlifters Prophetic,,Busselton,WA,6280,.Busselton.WA.6280,-33.6516465,115.3473335,,,,,,15 484 537 060,Active,Business Name,99% ABN Accuracy
Religious Organisations,Westpoint City Church Inc,Unit 1/ 25 Finance Pl,Malaga,WA,6090,Unit 1/ 25 Finance Pl.Malaga.WA.6090,-31.8537561,115.8959711,,,,,,43 482 539 423,Active,Entity Name,99% ABN Accuracy
Religious Organisations,Willunga Uniting Church,St Jude St,Willunga,SA,5172,St Jude St.Willunga.SA.5172,-35.2753567,138.5570983,,,,,,84 876 420 133,Active,Entity Name,99% ABN Accuracy
Religious Organisations,World Apostolate of Fatima (Fatima Marian Centre),,Murrumbeena,VIC,3163,.Murrumbeena.VIC.3163,-37.8978307,145.070895,,,,,,,,,
Religious Organisations,"Zen Buddhist Community, Jikishoan",,Footscray,VIC,3011,.Footscray.VIC.3011,-37.7988987,144.892357,,,,,,,,,
Religious Organisations,Zionist Federation Of Aust,,Caulfield North,VIC,3161,.Caulfield North.VIC.3161,-37.8712631,145.0190242,,,,,,,,,
Religious Organisations,Ace Global Ministries,4- 22 Showground Rd,Castle Hill,NSW,2154,4- 22 Showground Rd.Castle Hill.NSW.2154,-33.7322113,151.0021031,,,,,,90 647 846 691,Active,Entity Name (Historic),25% ABN Accuracy
Religious Organisations,Adventist Development & Relief Agency,146 Fox Valley Rd,Wahroonga,NSW,2076,146 Fox Valley Rd.Wahroonga.NSW.2076,-33.732193,151.102483,,,,,,13 104 553 808,Active,Business Name,25% ABN Accuracy
Religious Organisations,Alan Walker College Of Evangelism,6 Lincluden Pl,North Parramatta,NSW,2151,6 Lincluden Pl.North Parramatta.NSW.2151,-33.7938417,151.0190046,,,,,,28 299 455 234,Active,Entity Name,25% ABN Accuracy
Religious Organisations,Al-Zahra Muslim Womens Association,21 Firth St,Arncliffe,NSW,2205,21 Firth St.Arncliffe.NSW.2205,-33.9366791,151.1465438,,,,,,84 136 423 269,Active,Entity Name,25% ABN Accuracy
Religious Organisations,AMOS Australian Mission Outreach Support,75 Morris Rd,Rothwell,QLD,4022,75 Morris Rd.Rothwell.QLD.4022,-27.2119514,153.0612146,,,,,,30 093 967 287,Active,Entity Name,25% ABN Accuracy
Religious Organisations,Anglican Board Of Mission Australia,91 Bathurst St,Sydney,NSW,2000,91 Bathurst St.Sydney.NSW.2000,-33.8744245,151.205441,,,,,,18 097 944 717,Active,Entity Name,25% ABN Accuracy
Religious Organisations,Anglican Home Mission Society,45 Hunter St,Parramatta,NSW,2150,45 Hunter St.Parramatta.NSW.2150,-33.8160313,151.0020877,,,,,,88 851 368 006,Active,Entity Name (Historic),25% ABN Accuracy
Religious Organisations,Anglican Media Council,St Andrew's House Sydney Sq,Sydney,NSW,2000,St Andrew's House Sydney Sq.Sydney.NSW.2000,-33.8741229,151.2057103,,,,,,26 776 497 877,Active,Entity Name,25% ABN Accuracy
Religious Organisations,Anglican Retirement Villages,Lvl 2/ 62 Norwest Blv,Baulkham Hills,NSW,2153,Lvl 2/ 62 Norwest Blv.Baulkham Hills.NSW.2153,-33.7367993,150.9583734,,,,,,39 922 848 563,Active,Entity Name (Historic),25% ABN Accuracy
Religious Organisations,AOG Burdekin Community Church,International Dr,Ayr,QLD,4807,International Dr.Ayr.QLD.4807,-19.5744451,147.4066109,,,,,,21 393 756 239,Active,Entity Name,25% ABN Accuracy
Religious Organisations,Apostolic Church Australia,46 Brae St,Inverell,NSW,2360,46 Brae St.Inverell.NSW.2360,-29.7691958,151.1083951,,,,,,24 004 350 798,Active,Entity Name,25% ABN Accuracy
Religious Organisations,Australian Buddhist Mission,Ross Rd,Peats Ridge,NSW,2250,Ross Rd.Peats Ridge.NSW.2250,-33.3663866,151.2363134,,,,,,87 746 086 345,Active,Entity Name,25% ABN Accuracy
Religious Organisations,Australian Federation of Islamic Councils,932 Bourke St,Zetland,NSW,2017,932 Bourke St.Zetland.NSW.2017,-33.9043001,151.2056112,,,muslimsaustralia.com.au,,,37 002 757 155,Active,Entity Name,25% ABN Accuracy
Religious Organisations,Australian Navigators Ltd,29a/ 5 Inglewood Pl,Baulkham Hills,NSW,2153,29a/ 5 Inglewood Pl.Baulkham Hills.NSW.2153,-33.7349879,150.9572057,,,,,,26 001 294 677,Active,Entity Name,25% ABN Accuracy
Religious Organisations,Bahai Community,,Wyong,NSW,2259,.Wyong.NSW.2259,-33.2843475,151.4249427,,,,,,54 858 239 715,Active,Entity Name,25% ABN Accuracy
Religious Organisations,Baha'i Community,173 Mona Vale Rd,Ingleside,NSW,2101,173 Mona Vale Rd.Ingleside.NSW.2101,-33.6839807,151.2585467,,,,,,54 858 239 715,Active,Entity Name,25% ABN Accuracy
Religious Organisations,Benedictine Monks,121 Arcadia Rd,Arcadia,NSW,2159,121 Arcadia Rd.Arcadia.NSW.2159,-33.619439,151.0494467,,,,,,43 955 652 831,Active,Entity Name,25% ABN Accuracy
Religious Organisations,Bible Education Centre Inc,Shop 1/ 76 Bathurst St,Liverpool,NSW,2170,Shop 1/ 76 Bathurst St.Liverpool.NSW.2170,-33.923644,150.921363,,,,,,61 045 749 638,Active,Entity Name,25% ABN Accuracy
Religious Organisations,Blue Mountains City Church,172 Rusden Rd,Mt Riverview,NSW,2774,172 Rusden Rd.Mt Riverview.NSW.2774,-33.7316755,150.6295524,,,,,,24 132 815 816,Active,Entity Name,25% ABN Accuracy
Religious Organisations,Blue Mountains City Church Inc,172 Rusden Rd,Mt Riverview,NSW,2774,172 Rusden Rd.Mt Riverview.NSW.2774,-33.7316755,150.6295524,,office@bmcitychurch.com,Visit our website,,,24 132 815 816,Active,Entity Name,25% ABN Accuracy
Religious Organisations,Brisbane Anglican Maori Mission Inc,At The Rear Of 338 Algester St,Algester,QLD,4115,At The Rear Of 338 Algester St.Algester.QLD.4115,-27.6179683,153.0351553,,info@brisbanemaorimission.com.au,http://www.brisbanemaorimission.com.au,,,89 542 552 399,Active,Entity Name,25% ABN Accuracy
Religious Organisations,Buddhist Council of New South Wales,25/ 56-62 Chandos St,St Leonards,NSW,2065,25/ 56-62 Chandos St.St Leonards.NSW.2065,-33.8218108,151.1978923,,,,,,18 550 218 989,Active,Entity Name,25% ABN Accuracy
Religious Organisations,Buena Vista Opportunity Shop,195 Peisley St,Orange,NSW,2800,195 Peisley St.Orange.NSW.2800,-33.2845405,149.103234,,,,,,71 050 057 620,Active,Business Name,25% ABN Accuracy
Religious Organisations,Bush Church Aid Society,Level 7/ 37 York St,Sydney,NSW,2000,Level 7/ 37 York St.Sydney.NSW.2000,-33.866438,151.2055543,,,,,,38 434 490 314,Active,Entity Name,25% ABN Accuracy
Religious Organisations,Bush Church Aid Society,9 Fenimore St,Wishart,QLD,4122,9 Fenimore St.Wishart.QLD.4122,-27.5635022,153.0904935,,,www.bushchurchaid.com.au,,,38 434 490 314,Active,Entity Name,25% ABN Accuracy
Religious Organisations,C3 Church Monash,Livingston Ave,Kambah,ACT,2902,Livingston Ave.Kambah.ACT.2902,-35.3881094,149.0810031,,,www.c3monash.org.au,,,73 794 432 277,Active,Entity Name,25% ABN Accuracy
Religious Organisations,Catholic Education Office Archdiocese Of Sydney Central Office,38 Renwick St,Leichhardt,NSW,2040,38 Renwick St.Leichhardt.NSW.2040,-33.8869459,151.1565243,,,,,,82 780 246 140,Active,Entity Name (Historic),25% ABN Accuracy
Religious Organisations,"Catholic Enquiry Centre, National Faith Promotion",80 Albion St,Surry Hills,NSW,2010,80 Albion St.Surry Hills.NSW.2010,-33.8828131,151.2114053,,,,,,50 726 817 672,Active,Entity Name,25% ABN Accuracy
Religious Organisations,Catholic Resource Centre,Gilmour St,Kelso,NSW,2795,Gilmour St.Kelso.NSW.2795,-33.4075224,149.5998707,,,,,,90 582 344 998,Active,Entity Name,25% ABN Accuracy
Religious Organisations,CBD Chabad Centre,Lvl 4/ 199 Clarence St,Sydney,NSW,2000,Lvl 4/ 199 Clarence St.Sydney.NSW.2000,-33.8695924,151.2051103,,,,,,56 123 198 171,Active,Entity Name,25% ABN Accuracy
Religious Organisations,Centre For Multi Cultural Pastoral Care,333 Given Tce,Paddington,QLD,4064,333 Given Tce.Paddington.QLD.4064,-27.4620343,152.9998116,,,,,,25 328 758 007,Active,DGR Name (Historic),25% ABN Accuracy
Religious Organisations,Challenge Ministries,20 Malvern Ave,Croydon,NSW,2132,20 Malvern Ave.Croydon.NSW.2132,-33.8852569,151.1126725,,,,,,23 959 475 978,Active,Entity Name,25% ABN Accuracy
Religious Organisations,Chinese Catholic Community,2 Waters St,Rapid Creek,NT,810,2 Waters St.Rapid Creek.NT.810,-12.38662,130.859193,,,,,,33 023 668 108,Active,Entity Name,25% ABN Accuracy
Religious Organisations,Christ For All Nations,Unit 13/ 79 Lower West Burleigh Rd,Burleigh Waters,QLD,4220,Unit 13/ 79 Lower West Burleigh Rd.Burleigh Waters.QLD.4220,-28.0965528,153.443222,,,,,,61 120 404 444,Active,Entity Name,25% ABN Accuracy
Religious Organisations,Christadelphian Bible School,Bible Society 2 Stilling St,Rathmines,NSW,2283,Bible Society 2 Stilling St.Rathmines.NSW.2283,-33.0402305,151.5965903,,,www.rathminesbibleschool.com,,,94 001 286 424,Active,Entity Name,25% ABN Accuracy
Religious Organisations,Christian Brothers Provincial Administration,2 Thames St,Balmain,NSW,2041,2 Thames St.Balmain.NSW.2041,-33.8566259,151.1836066,,,,,,64 066 939 786,Active,Other Name,25% ABN Accuracy
Religious Organisations,Christian Centre,Dutton St,Normanton,QLD,4890,Dutton St.Normanton.QLD.4890,-17.6732463,141.0751657,,,,,,43 095 955 016,Active,Entity Name,25% ABN Accuracy
Religious Organisations,Christian Heritage Ministries Australia,156 Brighton Tce,Brighton,QLD,4017,156 Brighton Tce.Brighton.QLD.4017,-27.3074038,153.0631676,,,,,,21 011 059 135,Active,Entity Name,25% ABN Accuracy
Religious Organisations,Christian Media Services Inc,165 Shaftesbury Rd,Eastwood,NSW,2122,165 Shaftesbury Rd.Eastwood.NSW.2122,-33.7913594,151.0772732,,,,,,91 859 905 010,Active,Entity Name,25% ABN Accuracy
Religious Organisations,Christian Science Church,273 North Quay,Brisbane,QLD,4000,273 North Quay.Brisbane.QLD.4000,-27.4670559,153.0168606,,,,,,78 110 215 930,Active,Trading Name,25% ABN Accuracy
Religious Organisations,Christian Science Church,Lot 392 Woodanga Dr,Highvale,QLD,4520,Lot 392 Woodanga Dr.Highvale.QLD.4520,-27.3723304,152.8210887,,,,,,78 110 215 930,Active,Trading Name,25% ABN Accuracy
Religious Organisations,Christian Youth Centre,7 Banksia Crst,Scotts Head,NSW,2447,7 Banksia Crst.Scotts Head.NSW.2447,-30.7438609,152.9901227,,,,,,55 998 219 869,Active,Entity Name,25% ABN Accuracy
Religious Organisations,Couples for Christ,93-97 Main St,Blacktown,NSW,2148,93-97 Main St.Blacktown.NSW.2148,-33.770353,150.9100874,,,,,,42 091 596 897,Active,Trading Name,25% ABN Accuracy
Religious Organisations,Covenant Players Inc,10 Cliff Rd,Freemans Reach,NSW,2756,10 Cliff Rd.Freemans Reach.NSW.2756,-33.5662579,150.77421,,,,,,32 365 780 908,Active,Entity Name,25% ABN Accuracy
Religious Organisations,Croatian Australian Welfare Centre,86- 90 Brisbane St,St Johns Park,NSW,2176,86- 90 Brisbane St.St Johns Park.NSW.2176,-33.8771679,150.9010556,,,,,,59 615 184 150,Active,Entity Name,25% ABN Accuracy
Religious Organisations,Dominican Sisters,3 54 Kirrang St,Beverly Hills,NSW,2209,3 54 Kirrang St.Beverly Hills.NSW.2209,-33.9434935,151.0824021,,,,,,82 464 856 272,Active,Entity Name (Historic),25% ABN Accuracy
Religious Organisations,Dutch Australian Cultural Centre,85 Market St,Smithfield,NSW,2164,85 Market St.Smithfield.NSW.2164,-33.8472515,150.933474,,,http://www.dacc.com.au/,,,94 002 727 862,Active,Entity Name,25% ABN Accuracy
Religious Organisations,Educational Centre For Christian Spirituality,14 Frances St,Randwick,NSW,2031,14 Frances St.Randwick.NSW.2031,-33.9103909,151.2397984,,,,,,27 001 712 572,Active,Entity Name,25% ABN Accuracy
Religious Organisations,Evangelical Sisterhood Of Mary,30 Taylor Pl,Theresa Park,NSW,2570,30 Taylor Pl.Theresa Park.NSW.2570,-34.0075468,150.6420951,,,,,,42 001 782 305,Active,Entity Name,25% ABN Accuracy
Religious Organisations,Every Home For Christ,1 The Strand,Penshurst,NSW,2222,1 The Strand.Penshurst.NSW.2222,-33.9664568,151.0881924,,,,,,88 001 276 240,Active,Entity Name (Historic),25% ABN Accuracy
Religious Organisations,Faith in Christ Fellowship Macarthur,35 Lincoln St,Minto,NSW,2566,35 Lincoln St.Minto.NSW.2566,-34.0246054,150.8421739,,,http://www.fcfmacarthur.org.au,,,64 733 011 729,Active,Entity Name,25% ABN Accuracy
Religious Organisations,Far East Broadcasting Co (Aust),Cnr Kingsway and Willarong Rd,Caringbah,NSW,2229,Cnr Kingsway and Willarong Rd.Caringbah.NSW.2229,-34.0401322,151.1203954,,,,,,68 000 509 517,Active,Entity Name,25% ABN Accuracy
Religious Organisations,Focus Military Ministry,59 Dickson Chambers St,Dickson,ACT,2602,59 Dickson Chambers St.Dickson.ACT.2602,-35.2502635,149.1392721,,,http://www.focusmilitary.org.au,,,97 342 707 086,Active,Entity Name,25% ABN Accuracy
Religious Organisations,Franciscan Friars,14 Albert St,Edgecliff,NSW,2027,14 Albert St.Edgecliff.NSW.2027,-33.8806812,151.2391836,,,,,,75 876 383 237,Active,Trading Name (Historic),25% ABN Accuracy
Religious Organisations,Franciscan Friars,311 Merrylands Rd,Merrylands,NSW,2160,311 Merrylands Rd.Merrylands.NSW.2160,-33.8351451,150.9841268,,,,,,75 876 383 237,Active,Trading Name (Historic),25% ABN Accuracy
Religious Organisations,Franciscan Friars,15 Prospect Rd,Summer Hill,NSW,2130,15 Prospect Rd.Summer Hill.NSW.2130,-33.8912145,151.1320304,,,,,,75 876 383 237,Active,Trading Name (Historic),25% ABN Accuracy
Religious Organisations,Franciscan Friars,70 Douglas Rd,Blacktown,NSW,2148,70 Douglas Rd.Blacktown.NSW.2148,-33.7829367,150.8843683,,,,,,75 876 383 237,Active,Trading Name (Historic),25% ABN Accuracy
Religious Organisations,Gateway Family Church,1374 Old Cleveland Rd,Carindale,QLD,4152,1374 Old Cleveland Rd.Carindale.QLD.4152,-27.5021515,153.1233675,,,,,,91 531 619 919,Active,Trading Name,25% ABN Accuracy
Religious Organisations,Glenorie Community Church,1507 Old Northern Rd,Glenorie,NSW,2157,1507 Old Northern Rd.Glenorie.NSW.2157,-33.608971,151.0191411,,,,,,12 393 818 704,Active,Entity Name,25% ABN Accuracy
Religious Organisations,God's Power Ministries,Unit 3/ 10 Clarke St,Guildford,NSW,2161,Unit 3/ 10 Clarke St.Guildford.NSW.2161,-33.8606633,150.9759863,,,,,,95 650 466 810,Active,Entity Name,25% ABN Accuracy
Religious Organisations,Gospel Light Baptist Church,8 Steffensen St,Bundaberg,QLD,4670,8 Steffensen St.Bundaberg.QLD.4670,-24.8790856,152.3338501,,gospellightbcbundy@gmail.com,,,,99 768 517 092,Active,Entity Name,25% ABN Accuracy
Religious Organisations,Grace City Church,937 Bourke St,Waterloo,NSW,2017,937 Bourke St.Waterloo.NSW.2017,-33.9016424,151.2086154,,info@gracecitychurch.com.au,http://www.gracecity.com.au,,,37 194 515 292,Active,Entity Name,25% ABN Accuracy
Religious Organisations,Harvest Bible Church,86 Carthage St,Tamworth,NSW,2340,86 Carthage St.Tamworth.NSW.2340,-31.0857028,150.9321658,,contact@harvestbiblechurch.org.au,www.harvestbiblechurch.org.au/,,,42 951 498 719,Active,Entity Name,25% ABN Accuracy
Religious Organisations,Hindu Society Of Qld Inc,Gayatri Mandir 178 Lyndhurst Rd,Boondall,QLD,4034,Gayatri Mandir 178 Lyndhurst Rd.Boondall.QLD.4034,-27.3477817,153.0616256,,,,,,62 515 008 806,Active,Entity Name,25% ABN Accuracy
Religious Organisations,Holy Family Education Centre,1 West St,Lewisham,NSW,2049,1 West St.Lewisham.NSW.2049,-33.8924018,151.1502192,,,,,,73 737 517 017,Active,Entity Name,25% ABN Accuracy
Religious Organisations,Holy Spirit Association,3 Calder Rd,Darlington,NSW,2008,3 Calder Rd.Darlington.NSW.2008,-33.8901928,151.1955245,,,,,,34 005 131 171,Active,Entity Name,25% ABN Accuracy
Religious Organisations,Initiatives of Change,10 Dooley Pl,Curtin,ACT,2605,10 Dooley Pl.Curtin.ACT.2605,-35.3209546,149.0742454,,,,,,22 004 350 789,Active,Entity Name,25% ABN Accuracy
