Name,Categories,Address,City,State,Postcode,Phone,Fax,Latitude,Longitude,Employees,Established,ABN_Status,ABN,ABN_Name,Accuracy,ABN_2,ACN
Kilcoy Hospital,Hospitals,19 Brown St,Kilcoy,QLD,4515,(07) 5497 1333,,-26.941025,152.562145,,,Active,66 329 169 412,Other Name,50%,,
Jandowae Hospital,Hospitals,13 Dalby St,Jandowae,QLD,4410,(07) 4668 4555,,-26.780288,151.107624,,,Active,66 329 169 412,Other Name,50%,,
Innisfail Hospital,Hospitals,87 Rankin St,Innisfail,QLD,4860,(07) 4016 1411,,-17.518993,146.030061,,,Active,66 329 169 412,Other Name,50%,,
Hospitals,Hospitals,High St,Eildon,VIC,3713,(03) 5774 2711,,-37.232054,145.908266,,,Active,40 456 275 299,Trading Name,50%,,
Hospitals,Hospitals,Hollonds St,Mt Beauty,VIC,3699,(03) 5754 3500,,-36.742901,147.169606,,,Active,40 456 275 299,Trading Name,50%,,
Hospitals,Hospitals,Dixon St,Wangaratta,VIC,3677,(03) 5722 5347,,-36.353078,146.313398,,,Active,40 456 275 299,Trading Name,50%,,
Hospitals,Hospitals,22 Church St,Nagambie,VIC,3608,(03) 5794 2666,,-36.780532,145.15046,,,Active,40 456 275 299,Trading Name,50%,,
Hospitals,Hospitals,Wilson St,Wedderburn,VIC,3518,(03) 5431 7080,,-36.4164,143.6155,,,Active,40 456 275 299,Trading Name,50%,,
Hospitals,Hospitals,7 Caroline Chisholm Dr,Kyneton,VIC,3444,(03) 5422 9900,,-37.253592,144.468228,,,Active,40 456 275 299,Trading Name,50%,,
Hospitals,Hospitals,College St,Port Fairy,VIC,3284,(03) 5568 0100,,-38.383428,142.22611,,,Active,40 456 275 299,Trading Name,50%,,
Hospitals,Hospitals,Lava St,Warrnambool,VIC,3280,(03) 5564 6000,,-38.38,142.48,,,Active,40 456 275 299,Trading Name,50%,,
Hospitals,Hospitals,Hoddle St,Robertson,NSW,2577,(02) 4885 1475,,-34.593416,150.518466,,,Active,40 456 275 299,Trading Name,50%,,
Hobart Private Hospital,Hospitals,Argyle St,Hobart,TAS,7000,(03) 6214 3000,,-42.881236,147.330006,,,Active,25 082 134 245,Business Name,50%,,
Goondiwindi Hospital,Hospitals,Bowen St,Goondiwindi,QLD,4390,(07) 4578 2400,,-28.548464,150.308377,,,Active,66 329 169 412,Other Name,50%,,
Gladstone Hospital,Hospitals,Park St,Gladstone,QLD,4680,(07) 4976 3200,,-23.85197,151.24531,,,Active,76 874 184 685,DGR Name,50%,,
Fremantle Hospital & Health Service,Hospitals,Cnr Alma and South Tce,Fremantle,WA,6160,(08) 9431 3333,,-32.058985,115.751118,,,Active,13 993 250 709,Other Name,50%,,
Esk Hospital,Hospitals,Highland St,Esk,QLD,4312,(07) 5424 4600,,-27.238536,152.410431,,,Active,66 329 169 412,Other Name,50%,,
East Wimmera Health Service,Hospitals,Wycherproof Campus Grandview St,Wycheproof,VIC,3527,(03) 5478 0700,,-36.079411,143.235834,,,Active,91 424 920 693,Entity Name,50%,,
Department of Health and Human Services,Hospitals,9-11 Hazelwood Rd,Morwell,VIC,3840,1800 650 813,,-38.237666,146.395,,,Active,11 255 872 006,Trading Name,50%,,
Department Of Health,Hospitals,6-10 Talgarno St,Broadmeadows,VIC,3047,(03) 9309 0200,,-37.676281,144.917103,,,Active,13 993 250 709,Other Name,50%,,
Department Of Health,Hospitals,GPO Box 9848,Canberra,ACT,2601,(02) 6289 1555,,-35.28078181,149.131396,,,Active,11 255 872 006,Entity Name,50%,,
Department Of Community Services,Hospitals,25 Chelmsford Ave,Croydon,NSW,2132,(02) 9744 8461,,-33.88584,151.11008,,,Active,84 085 734 992,Business Name,50%,,
Cunnamulla Hospital,Hospitals,56 Wicks St,Cunnamulla,QLD,4490,(07) 4655 8100,,-28.07188,145.69059,,,Active,66 329 169 412,Other Name,50%,,
Caulfield Hospital,Hospitals,260 Kooyong Rd,Caulfield,VIC,3162,(03) 9076 6000,,-37.882773,145.017645,,,Active,27 318 956 319,Other Name,50%,,
Boonah Hospital,Hospitals,Leonard St,Boonah,QLD,4310,(07) 5463 3300,,-27.999054,152.67813,,,Active,66 329 169 412,Other Name,50%,,
Blackall Hospital,Hospitals,Shamrock St,Blackall,QLD,4472,(07) 4650 7700,,-24.425013,145.466098,,,Active,66 329 169 412,Other Name,50%,,
Barcaldine Hospital,Hospitals,Oak St,Barcaldine,QLD,4725,(07) 4650 4000,,-23.552606,145.291956,,,Active,66 329 169 412,Other Name,50%,,
Baralaba Hospital,Hospitals,1 Stopford St,Baralaba,QLD,4702,(07) 4998 2800,,-24.184402,149.809364,,,Active,66 329 169 412,Other Name,50%,,
Ayr Hospital,Hospitals,2 Chippendale St,Ayr,QLD,4807,(07) 4783 0855,,-19.56379,147.40774,,,Active,66 329 169 412,Other Name,50%,,
Wyong Hospital,Hospitals,664 Pacific Hwy,Hamlyn Terrace,NSW,2259,(02) 4394 8000,,-33.260524,151.478883,,,Active,88 523 389 096,Business Name,75%,,
Wynnum Hospital,Hospitals,Whites Rd,Lota,QLD,4179,(07) 3893 8000,,-27.474434,153.177065,,,Active,86 834 068 616,DGR Name,75%,,
Western Hospital,Hospitals,Gordon St,Footscray,VIC,3011,(03) 8345 6666,,-37.80002,144.88827,,,Active,61 166 735 672,Other Name,75%,,
West Wimmera Health Service,Hospitals,2 Charles Street,Jeparit,VIC,3423,(03) 5396 5500,,-36.141183,141.984655,,,Active,50 275 032 704,Entity Name,75%,,
West Wimmera Health Service,Hospitals,7 Farmers St,Kaniva,VIC,3419,(03) 5392 7000,,-36.381437,141.246044,,,Active,50 275 032 704,Entity Name,75%,,
Tully Hospital,Hospitals,CNR Cook &amp; Bryant St,Tully,QLD,4854,(07) 4068 4144,,-17.928571,145.924823,,,Active,25 285 907 786,DGR Name,75%,,
The Tweed Hospital,Hospitals,Powell St,Tweed Heads,NSW,2485,(07) 5506 7000,,-28.176913,153.545445,,,Active,67 284 856 520,Business Name,75%,,
Tennant Creek Hospital,Hospitals,Schmidt St,Tennant Creek,NT,860,(08) 8962 4399,,-19.646442,134.188129,,,Active,59 410 835 751,Business Name,75%,,
St Marys Community Health Centre,Hospitals,St Mary's Health Centre Gardiners Creek Rd,St Marys,TAS,7215,(03) 6387 5555,,-41.570739,148.177614,,,Active,15 359 196 040,DGR Name,75%,,
Sir Charles Gairdner Hospital,Hospitals,12 Verdun St,Nedlands,WA,6009,(08) 6457 3333,,-31.967946,115.814977,,,Active,13 993 250 709,Other Name,75%,,
Royal Prince Alfred Hospital,Hospitals,100 Carillon Ave,Newtown,NSW,2042,(02) 9519 6591,,-33.891655,151.18334,,,Active,17 520 269 052,Business Name,75%,,
Royal Children's Hospital,Hospitals,Level 1 Surgical Building Herston Rd,Herston,QLD,4006,(07) 3636 3777,,-27.448995,153.022512,,,Active,66 329 169 412,Other Name,75%,,
Redland Hospital,Hospitals,Weippin St,Cleveland,QLD,4163,(07) 3488 3111,,-27.5414715,153.2480125,,,Active,86 834 068 616,DGR Name,75%,,
Palmerston Regional Hospital,Hospitals,PO Box 41326,Casuarina,NT,811,(08) 7979 9200,,-12.3756503,130.8822128,,,Active,67 234 261 446,Business Name,75%,,
Moura Hospital,Hospitals,14 Nott St,Moura,QLD,4718,(07) 4997 2900,,-24.575703,149.976576,,,Active,76 874 184 685,DGR Name,75%,,
Mareeba Hospital,Hospitals,21 Lloyd St,Mareeba,QLD,4880,(07) 4092 9333,,-16.986884,145.424523,,,Active,25 285 907 786,DGR Name,75%,,
Manilla Hospital,Hospitals,Court St,Manilla,NSW,2346,(02) 6785 4000,,-30.748292,150.725382,,,Active,63 598 010 203,Business Name,75%,,
Logan Hospital,Hospitals,Cnr Armstrong and Loganlea Rds,Meadowbrook,QLD,4131,(07) 3299 8899,,-27.669623,153.139246,,,Active,86 834 068 616,DGR Name,75%,,
Lake Cargelligo Multi Purpose Service,Hospitals,Uabba St,Lake Cargelligo,NSW,2672,(02) 6898 1200,,-33.291941,146.372045,,,Active,71 172 428 618,Business Name,75%,,
King Edward Memorial Hospital For Women,Hospitals,Bagot Rd,Subiaco,WA,6008,(08) 9340 2222,,-31.950429,115.824829,,,Active,61 282 636 952,DGR Name,75%,,
Katherine Hospital,Hospitals,Gorge Rd,Katherine,NT,850,(08) 8973 9211,,-14.442097,132.270399,,,Active,67 234 261 446,Business Name,75%,,
Hospitals,Hospitals,Federation Sq,Caroline Springs,VIC,3023,(03) 9361 9300,,-37.737294,144.739454,,,Active,40 456 275 299,Trading Name,75%,,
Hornsby Ku-ring-gai Hospital,Hospitals,Palmerston Rd,Hornsby,NSW,2077,(02) 9477 9123,,-33.701336,151.111602,,,Active,63 834 171 987,Business Name,75%,,
Herberton Hospital,Hospitals,Bertha St,Herberton,QLD,4872,(07) 4096 2222,,-17.3799,145.381575,,,Active,25 285 907 786,DGR Name,75%,,
Hampstead Rehabilitation Centre,Hospitals,207-235 Hampstead Rd,Lightsview,SA,5085,(08) 8222 1600,,-34.860933,138.620827,,,Active,96 269 526 412,Business Name,75%,,
Graylands Hospital,Hospitals,Brockway Rd,Mt Claremont,WA,6010,(08) 9347 6600,,-31.963987,115.791769,,,Active,61 282 636 952,Business Name,75%,,
Gove District Hospital,Hospitals,Matthew Flinders Way,Nhulunbuy,NT,880,(08) 8987 0211,,-12.186663,136.780682,,,Active,67 234 261 446,Business Name,75%,,
Gin Gin Hospital,Hospitals,5 King St,Gin Gin,QLD,4671,(07) 4157 2222,,-24.985378,151.952983,,,Active,67 558 031 153,DGR Name,75%,,
East Wimmera Health Service,Hospitals,26 Duncan St,Birchip,VIC,3483,(03) 5477 7100,,-35.980157,142.915605,,,Active,91 424 920 693,Entity Name,75%,,
Cloncurry Hospital,Hospitals,Musgrave St,Cloncurry,QLD,4824,(07) 4742 4500,,-20.703338,140.526957,,,Active,22 406 683 778,DGR Name,75%,,
Childers Hospital,Hospitals,44 Broadhurst St,Childers,QLD,4660,(07) 4192 1133,,-25.239506,152.273113,,,Active,67 558 031 153,DGR Name,75%,,
Bundoora Extended Care Centre,Hospitals,1231 Plenty Rd,Bundoora,VIC,3083,(03) 9495 3100,,-37.70114,145.05553,,,Active,42 986 169 981,Other Name,75%,,
Yarrawonga Health,Hospitals,33 Piper St,Yarrawonga,VIC,3730,(03) 5743 8111,,-36.011493,146.006827,,,Active,32 983 213 307,Entity Name,100%,,
Women's & Children's Hospital,Hospitals,72 King William Rd,North Adelaide,SA,5006,(08) 8161 7000,,-34.91188,138.60032,,,Active,60 983 274 825,Entity Name,100%,,
Western District Health Service,Hospitals,"Foster Street,",Hamilton,VIC,3300,(03) 5551 8222,,-37.737726,142.030123,,,Active,47 616 976 917,Entity Name,100%,,
University Hospital Geelong,Hospitals,Bellerine St. - Main Entrance,Geelong,VIC,3220,(03) 4215 0000,,-38.160036,144.360512,,,Active,45 877 249 165,Business Name,100%,,
Stawell Regional Health,Hospitals,27-29 Sloane St,Stawell,VIC,3380,(03) 5358 8500,,-37.059534,142.781634,,,Active,50 467 753 315,Entity Name,100%,,
South West Healthcare,Hospitals,Ryot St,Warrnambool,VIC,3280,(03) 5561 3892,,-38.378818,142.474973,,,Active,41 189 754 233,Entity Name,100%,,
Royal Darwin Hospital,Hospitals,Rocklands Dr,Tiwi,NT,810,(08) 8922 8888,,-12.35947,130.878919,,,Active,67 234 261 446,Business Name,100%,,
Royal Adelaide Hospital,Hospitals,North Tce,Adelaide,SA,5000,(08) 8222 4000,,-34.92117,138.596357,,,Active,96 269 526 412,Other Name,100%,,
Royal Adelaide hospital,Hospitals,"Cardiothoracic Surgical Unit, Royal Adelaide Hospital",Adelaide,SA,5000,(08) 8222 5296,,-34.921404,138.601147,,,Active,96 269 526 412,Other Name,100%,,
Rockhampton Hospital,Hospitals,Canning St,Rockhampton,QLD,4700,(07) 4920 6211,,-23.378954,150.49522,,,Active,76 874 184 685,DGR Name,100%,,
Queen Elizabeth II Family Centre,Hospitals,129 Carruthers St,Curtin,ACT,2605,(02) 6205 2333,,-35.323296,149.079181,,,Active,27 358 139 470,Trading Name,100%,,
Princess Alexandra HOSPITAL,Hospitals,199 Ipswich Rd,Woolloongabba,QLD,4102,(07) 3176 2111,,-27.497371,153.033526,,,Active,86 834 068 616,DGR Name,100%,,
Orbost Regional Health,Hospitals,104 Boundary Rd,Orbost,VIC,3888,(03) 5154 6666,,-37.702116,148.465442,,,Active,13 010 280 446,Entity Name,100%,,
Oncology North,Hospitals,"St Vincentand's Hospital, Suite 9/5 Frederick Street",Launceston,TAS,7250,(03) 6334 7007,,-41.440729,147.14272,,,Active,45 138 428 163,Business Name,100%,,
Numurkah District Health Service,Hospitals,2 Katamatite Rd,Numurkah,VIC,3636,(03) 5862 0555,,-36.099345,145.443559,,,Active,24 620 742 736,Trading Name,100%,,
Northeast Health Wangaratta,Hospitals,Green St,Wangaratta,VIC,3677,(03) 5722 5111,,-36.353677,146.314743,,1872,Active,13 157 273 279,Entity Name,100%,,
Maryborough District Health Service,Hospitals,75- 87 Clarendon St,Maryborough,VIC,3465,(03) 5461 0333,,-37.044297,143.739124,,,Active,81 511 515 955,Entity Name,100%,,
Lyell McEwin Hospital,Hospitals,Haydown Rd,Elizabeth Vale,SA,5112,(08) 8182 9000,,-34.745195,138.667234,,,Active,46 371 200 573,Other Name,100%,,
Longreach Hospital,Hospitals,Jabiru St,Longreach,QLD,4730,(07) 4658 4700,,-23.435543,144.262233,,,Active,22 692 119 544,DGR Name,100%,,
Launceston General Hospital,Hospitals,274-280 Charlkes St,Launceston,TAS,7250,(03) 6777 6777,,-41.4370868,147.1393767,,,Active,15 359 196 040,DGR Name,100%,,
Kyneton District Health Service,Hospitals,7 Caroline Chisholm Dr,Kyneton,VIC,3444,(03) 5422 9900,,-37.253592,144.468228,,,Active,60 500 832 938,Entity Name,100%,,
Kerang District Health,Hospitals,Burgoyne St,Kerang,VIC,3579,(03) 5450 9200,,-35.724606,143.915982,,,Active,43 863 112 728,Entity Name,100%,,
Ipswich Hospital,Hospitals,Chelmsford Ave,Ipswich,QLD,4305,(07) 3810 1111,,-27.619332,152.757163,,,Active,64 468 984 022,DGR Name,100%,,
Inglewood & Districts Health Service,Hospitals,3 Hospital St,Inglewood,VIC,3517,(03) 5431 7000,,-36.572071,143.87395,,,Active,59 289 296 574,Entity Name,100%,,
Gosford Hospital,Hospitals,Holden St,Gosford,NSW,2250,(02) 4320 2111,,-33.42165,151.340492,,,Active,88 523 389 096,Business Name,100%,,
Epworth Sports and Exercise Medicine Group,Hospitals,Epworth Medical Centre Suite 2.3 Ground Level 32 Erin St,Richmond,VIC,3121,(03) 9426 6222,,-37.817155,144.99306,,,Active,97 420 694 950,Business Name,100%,,
Echuca Regional Health,Hospitals,226 Service St,Echuca,VIC,3564,(03) 5485 5000,,-36.138291,144.74823,,,Active,30 490 690 530,Entity Name,100%,,
Eastern Health,Hospitals,5 Arnold Street,Box Hill,VIC,3128,(03) 9895 3281,,-37.814852,145.118415,,,Active,68 223 819 017,Entity Name,100%,,
Dr Paul Dance Skin Cancer Clinic,Hospitals,16 Scarba St,Coffs Harbour,NSW,2450,(02) 6601 9003,,-30.294898,153.111723,,,Active,14 114 526 975,Business Name,100%,,
Austin Hospital,Hospitals,145 Studley Rd,Heidelberg,VIC,3084,(03) 9496 5000,,-37.756741,145.060543,,,Active,96 237 388 063,Business Name,100%,,
Alice Springs Hospital,Hospitals,Gap Road,Alice Springs,NT,870,(08) 8951 7777,,-23.705067,133.880026,,,Active,59 410 835 751,Business Name,100%,,
Yorke Peninsula Health Maitland Hospital,Hospitals,65 Robert St,Maitland,SA,5573,(08) 8832 2626,,-34.370285,137.674192,,,,,,,63 536 628 288,
Wynnum Health Service Centre,Hospitals,128 Whites Rd,Lota,QLD,4179,(07) 3893 8111,,-27.463916,153.180762,,,,,,,,
Wyndham District Hospital,Hospitals,,Wyndham,WA,6740,(08) 9161 1104,,-15.4640914,128.1003217,,,,,,,,
Wongan Hills District Hospital,Hospitals,Ackland St,Wongan Hills,WA,6603,(08) 9691 1222,,-30.894963,116.723925,,,,,,,,
Whyalla Hospital and Health Service,Hospitals,20 Wood Tce,Whyalla,SA,5600,(08) 8648 8300,,-33.033275,137.578245,,,,,,,,
West Coast District Public Hospital,Hospitals,60-64 Orrs St,Queenstown,TAS,7467,(03) 6495 1550,,-42.08119,145.558336,,,,,,,,
West Australian Transcultural Mental Health Centre,Hospitals,50 Murray St,Perth,WA,6000,(08) 9224 1760,,-31.95415,115.86391,,,,,,,,
Wellington Clinic,Hospitals,42 Argyle St,Hobart,TAS,7000,(03) 6166 0000,,-42.880574,147.328448,,,,,,,,
Weipa Integrated Health Service,Hospitals,Lot 407 John Evans Dr,Weipa,QLD,4874,(07) 4082 3900,,-12.640846,141.867146,,,,,,,,
Warren Multipurpose Health Service,Hospitals,Dr Kater Dr,Warren,NSW,2824,(02) 6847 7200,,-31.693107,147.837488,,,,,,,,
Wandoan Outpatients Clinic,Hospitals,14 Henderson St,Wandoan,QLD,4419,(07) 4627 4444,,-26.121691,149.960995,,,,,,,,
Waikerie Hospital & Health Services Incorporated,Hospitals,Lawrie Tce,Waikerie,SA,5330,(08) 8541 0555,,-34.183512,139.980385,,,,,,,,
TQEH Day Surgery Unit,Hospitals,Woodville Rd,Woodville,SA,5011,(08) 8222 6626,,-34.88,138.53,,,,,,,,
Thomas Embling Hospital,Hospitals,Yarra Bend Rd,Fairfield,VIC,3078,(03) 9495 9100,,-37.79197515,145.0093633,,,,,,,,
The Williamstown Hospital,Hospitals,Railway Crst,Williamstown,VIC,3016,(03) 9393 0100,,-37.857292,144.897759,,,,,,,,
Texas Multipurpose Health Service,Hospitals,Mingoola Rd,Texas,QLD,4385,(07) 4653 3200,,-28.857641,151.173889,,,,,,,,
Terang & Mortlake Health Service,Hospitals,23 Boundary Rd,Mortlake,VIC,3272,(03) 5558 7000,,-38.0826,142.812469,,,,,,,,
Tennyson Centre Day Hopsital,Hospitals,506-520 South Rd,Kurralta Park,SA,5037,(08) 8292 2331,,-34.948614,138.570816,,,,,,,,
Tailem Bend District Hospital,Hospitals,Princes Hwy,Tailem Bend,SA,5260,(08) 8572 5800,,-35.308583,139.42562,,,,,,,,
Strathalbyn & District Health Service,Hospitals,14 Alfred Pl,Strathalbyn,SA,5255,(08) 8536 5333,,-35.257765,138.893815,,,,,,,,
Stewart Cowen,Hospitals,1 Market St,Eaglehawk,VIC,3556,(03) 5454 6333,,-36.719017,144.250529,,,,,,,,
St Paul's Maternity Hospital,Hospitals,,Clayfield,QLD,4011,(07) 3860 7111,,-27.4187031,153.0553331,,,,,,,,
St Margarets Rehabilitation Hospital,Hospitals,65 Military Rd,Semaphore South,SA,5019,(08) 8242 9111,,-34.84642,138.48047,,,,,,,,
St George's Health Services,Hospitals,283 Cotham Rd,Kew,VIC,3101,(03) 9272 0444,,-37.808436,145.053068,,,,,,,,
South West Healthcare Camperdown Campus,Hospitals,York St,Camperdown,VIC,3260,(03) 5593 1290,,-38.237676,143.137685,,,,,,,,
Sarina Hospital & Primary Health Care Centre,Hospitals,Hospital St,Sarina,QLD,4737,(07) 4943 8777,,-21.421593,149.210309,,,,,,,,
Royal Brisbane and Women's Hospital,Hospitals,Cnr Butterfield St and Bowen Bridge Rd,Herston,QLD,4006,(07) 3646 6810,,-27.447851,153.029148,,,,,,,,
Roxby Downs Health Service,Hospitals,16-28 Burgoyne St,Roxby Downs,SA,5725,(08) 8671 9020,,-30.563107,136.893997,,,,,,,,
Roma Public Hospital,Hospitals,Roma Hospital 197-235 Mcdowall St,Roma,QLD,4455,(07) 4624 2700,,-26.568554,148.775535,,,,,,,,
Riverland General Hospital,Hospitals,10 Maddern St,Berri,SA,5343,(08) 8580 2400,,-34.276264,140.601433,,,,,,,,
Ravensthorpe Health Service,Hospitals,Martin St,Ravensthorpe,WA,6346,(08) 9838 2211,,-33.584515,120.043859,,,,,,,,
Ravenshoe Primary Health Care Centre,Hospitals,17 Kuradilla St,Ravenshoe,QLD,4888,(07) 4097 6223,,-17.60693747,145.4819536,,,,,,,,
Quilpie Public Hospital,Hospitals,30 Gyrica St,Quilpie,QLD,4480,(07) 4656 0100,,-26.616604,144.27364,,,,,,,,
Queens Park Child Development Centre,Hospitals,202 Treasure Rd,Queens Park,WA,6107,(08) 9458 9304,,-31.998595,115.944428,,,,,,,,
Queen Elizabeth Hospital The,Hospitals,Woodville Rd,Woodville South,SA,5011,(08) 8222 6000,,-34.88346,138.533498,,,,,,,,
Quairading District Hospital,Hospitals,Harris St,Quairading,WA,6383,(08) 9645 1100,,-32.014228,117.402222,,,,,,,,
Public Health Units,Hospitals,Barber Ave East,Kingswood,NSW,2747,(02) 4734 2022,,-33.758148,150.712797,,,,,,,,
Proston Outpatients Clinic,Hospitals,Brigoode Rd,Proston,QLD,4613,(07) 4168 9288,,-26.160661,151.6006138,,,,,,,,
Port Lincoln Health Services,Hospitals,Oxford Tce,Port Lincoln,SA,5606,(08) 8683 2200,,-34.721768,135.85051,,,,,,,,
Port Broughton And District Hospital And Health Service,Hospitals,Bay St,Port Broughton,SA,5522,(08) 8635 2200,,-33.600397,137.932844,,,,,,,,
Pinnaroo Soldiers Memorial Hospital,Hospitals,Bundey Tce,Pinnaroo,SA,5304,(08) 8577 9222,,-35.257124,140.906261,,,,,,,,
Peter James Centre,Hospitals,,,,,(03) 9722 9519,,,,,,,,,,,
Pemberton Hospital (Multi Purpose Service),Hospitals,Hospital Ave,Pemberton,WA,6260,(08) 9776 4000,,-34.44494,116.03139,,,,,,,,
Patient Assistance Travel scheme,Hospitals,"Royal Darwin Hospital, First Floor Rocklands Dr",Tiwi,NT,810,(08) 8922 8135,,-12.359442,130.878772,,,,,,,,
Paraburdoo Hospital,Hospitals,Rocklea Rd,Paraburdoo,WA,6754,(08) 9159 8222,,-23.210687,117.663809,,,,,,,,
Orroroo and District Health Service,Hospitals,68 Price Maurice Rd,Orroroo,SA,5431,(08) 8658 1200,,-32.738668,138.605591,,,,,,,,
Oodnadatta Health Services,Hospitals,,Oodnadatta,SA,5734,(08) 8670 7803,,-27.5920929,135.4463831,,,,,,,,
NSW Health Pathology Griffith,Hospitals,68 Victoria Sq,Narrandera,NSW,2700,(02) 6959 2125,,-34.746616,146.553944,,,,,,,,
Northcote Day Centre,Hospitals,92 Dennis St,Northcote,VIC,3070,(03) 9486 7413,,-37.766437,145.00487,,,,,,,,
Northcliffe Nursing Post,Hospitals,Wheatley Coast Rd,Northcliffe,WA,6262,(08) 9776 7080,,-34.635195,116.123738,,,,,,,,
Northampton Kalbarri Health Service,Hospitals,Kaiber St,Kalbarri,WA,6536,(08) 9937 0100,,-27.712127,114.161164,,,,,,,,
Northam Health Service,Hospitals,Robinson St,Northam,WA,6401,(08) 9690 1300,,-31.649558,116.657905,,,,,,,,
North Ward Health Campus - Renal Unit,Hospitals,,North Ward,QLD,4810,(07) 4729 9340,,-19.2481227,146.8068341,,,,,,,,
North Eastern Soldiers Memorial Public Hospital,Hospitals,Cameron St,Scottsdale,TAS,7260,(03) 6778 8522,,-41.15,147.51,,,,,,,,
North Burnett District Health Service,Hospitals,69 Warton St,Gayndah,QLD,4625,(07) 4161 3500,,-25.63199,151.60495,,,,,,,,
"Normanby House, St George's Hospital",Hospitals,283 Cotham Rd,Kew,VIC,3101,(03) 9816 0478,,-37.808436,145.053068,,,,,,,,
NEMICS,Hospitals,C/o Austin Health 145 Studley Rd,Heidelberg,VIC,3084,(03) 9496 3322,,-37.756403,145.058681,,,,,,,,
Nelson Bay District Hospital,Hospitals,Trevally St,Nelson Bay,NSW,2315,(02) 4984 1344,,-32.72,152.15,,,,,,,,
Narembeen District Hospital,Hospitals,Lakeside Wing Ada St,Narembeen,WA,6369,(08) 9064 7234,,-32.061575,118.391274,,,,,,,,
Naracoorte Health Service Inc,Hospitals,Jenkins Tce,Naracoorte,SA,5271,(08) 8762 8100,,-36.961874,140.745656,,,,,,,,
Murwillumbah District Hospital,Hospitals,Ewing St,Murwillumbah,NSW,2484,(02) 6672 0000,,-28.323254,153.40047,,,,,,,,
Murray Bridge Soldiers' Memorial Hospital Inc,Hospitals,96 Swanport Rd,Murray Bridge,SA,5253,(08) 8535 6777,,-35.129044,139.280259,,,,,,,,
Mundubbera Multi-Purpose Health Service,Hospitals,Leichhardt St,Mundubbera,QLD,4626,(07) 4165 5200,,-25.586813,151.293662,,,,,,,,
Mullewa Hospital,Hospitals,Elder St,Mullewa,WA,6630,(08) 9961 6200,,-28.535054,115.512116,,,,,,,,
Mt Perry Health Centre,Hospitals,Heussman St,Mt Perry,QLD,4671,(07) 4156 2300,,-25.180696,151.646057,,,,,,,,
Mt Morgan General Hospital,Hospitals,Black St,Mt Morgan,QLD,4714,(07) 4938 1311,,-23.647182,150.391888,,,,,,,,
Mount Gambier And Districts Health Service Inc,Hospitals,Wehl St North,Mt Gambier,SA,5290,(08) 8721 1200,,-37.81422,140.780587,,,,,,,,
Mossman Multi Purpose Health Service,Hospitals,9 Hospital St,Mossman,QLD,4873,(07) 4084 1200,,-16.463937,145.368177,,,,,,,,
Morven Hospital,Hospitals,Charleville Rd,Morven,QLD,4468,(07) 4654 8288,,-26.437869,147.01988,,,,,,,,
